转炉终点C,转炉终点Mn,转炉终点P,钢水净重,连铸正样C,连铸正样Ceq_val,低铝硅铁,石油焦增碳剂,加入C含量,C收得率
0.00075,,,74800.0,0.0024,0.483,0,68,116.78900000000002,1.0567776074801563
0.00082,,,73400.0,0.0023,0.467,0,68,121.06484616000002,0.8973042418641602
0.00032,,,71150.0,0.0023,0.469,0,85,106.148,1.3271752647247241
0.00026,,,71450.0,0.0024,0.474,0,102,148.375,1.0305172704296546
0.00022,,,70050.0,0.0024,0.464,0,94,154.49,0.9884717457440609
0.00063,,,71800.0,0.0023,0.462,0,76,137.21,0.8738867429487647
0.00054,,,71950.0,0.0024,0.477,0,80,141.05,0.9487912087912085
0.00045,,,70900.0,0.0022,0.452,0,85,145.85,0.8507027768255058
0.00041,,,73700.0,0.0023,0.464,0,85,106.25,1.3109929411764707
0.00039,,,72400.0,0.0024,0.479,0,90,152.35,0.9551952740400392
0.00074,,,75200.0,0.0023,0.47,0,60,121.50999999999999,0.9654514031766933
0.00049,,,69900.0,0.0024,0.478,0,68,129.7,1.0293677717810332
0.00072,,,71850.0,0.0023,0.472,0,55,115.69,0.981268908289394
0.00053,,,68550.0,0.0024,0.481,0,70,130.94,0.9789865587291888
0.00038,,,68600.0,0.0023,0.466,0,85,147.04,0.8957562568008705
0.00055,,,65700.0,0.0024,0.483,0,90,153.897,0.789781477221778
0.00057,,,75800.0,0.0023,0.464,0,80,142.6735,0.9191195281534412
0.00046,,,76250.0,0.0024,0.473,0,75,136.59,1.0829855772750565
0.00044,,,72450.0,0.0023,0.468,0,75,117.244,1.1493722493261915
0.00045,,,72150.0,0.0023,0.466,0,85,148.06,0.9015095231662839
0.00037,,,75900.0,0.0023,0.468,0,80,141.73000000000002,1.0335638185281872
0.00028,,,68550.0,0.0024,0.47,0,95,158.51000000000002,0.9168254368809537
0.00068,,,77700.0,0.0023,0.462,0,75,137.27,0.9169811320754716
0.00069,,,74350.0,0.0024,0.484,0,80,142.07,0.8949004012106707
0.00094,,,71800.0,0.0023,0.461,0,51,118.91384616,0.8211659378052028
0.00068,,,77400.0,0.0023,0.465,0,68,130.55,0.9604595940252775
0.00053,,,75400.0,0.0022,0.454,0,85,146.7,0.8583367416496251
0.00127,,,72400.0,0.0022,0.454,0,34,97.74000000000001,0.6888888888888889
0.00068,,,79600.0,0.0023,0.479,0,85,147.21,0.8759730996535561
0.00056,,,72500.0,0.0022,0.467,0,85,148.6805,0.7997013730785142
0.0004,,,76100.0,0.0022,0.461,0,85,149.0205,0.9192023916172608
0.00099,,,73600.0,0.0024,0.488,0,51,113.18450000000001,0.9168746603996127
0.00073,,,68750.0,0.0023,0.472,0,68,132.505,0.8145919021923701
0.00074,,,77100.0,0.0022,0.467,0,68,132.675,0.8484341435839458
0.00069,,,73100.0,0.0022,0.466,0,51,115.7005,0.9540235349026149
0.00089,,,72600.0,0.0023,0.481,0,51,116.12549999999999,0.8815118126509682
0.00096,,,74700.0,0.0023,0.479,0,34,99.3125,1.0079093769666456
0.00078,,,73000.0,0.0023,0.472,0,51,115.3605,0.9618543608947604
0.0006,,,72800.0,0.0023,0.476,0,68,118.608,1.0434372049102927
0.00068,,,73200.0,0.0023,0.474,0,68,131.179,0.9039861563207524
0.00097,,,71600.0,0.0024,0.483,0,51,115.4795,0.8866335583371939
0.00044,,,74400.0,0.0023,0.473,0,85,148.332,0.9329342286222797
0.00079,,,73500.0,0.0024,0.465,0,51,99.67000000000002,1.1872679843483493
0.00105,,,70500.0,0.0024,0.466,0,51,104.86384616,0.9076054663757337
0.00067,,,73750.0,0.0024,0.467,0,51,100.84299999999999,1.2652092857213688
0.00084,,,75000.0,0.0023,0.451,0,68,120.84384616000001,0.9061280609607502
0.00081,,,73000.0,0.0023,0.458,0,68,120.97984616000001,0.8990753704228382
0.00056,,,70950.0,0.0024,0.476,0,90,151.5,0.8617029702970297
0.00048,,,72850.0,0.0024,0.476,0,78,139.13,1.0053331416660676
0.00039,,,69450.0,0.0023,0.473,0,85,145.85,0.9094926294137813
0.00036,,,72900.0,0.0023,0.468,0,85,145.85,0.9696674665752485
0.00062,,,71850.0,0.0023,0.473,0,65,125.80000000000001,0.9595230524642289
0.00067,,,68300.0,0.0023,0.459,0,68,130.89000000000001,0.85055390022156
0.00061,,,74500.0,0.0023,0.455,0,68,129.53,0.9720142052034277
0.00031,,,73450.0,0.0023,0.468,0,90,150.65,0.9702323265847992
0.00055,,,71000.0,0.0023,0.471,0,72,133.37,0.931618804828672
0.00051,,,72450.0,0.0024,0.472,0,68,129.53,1.0571334825909056
0.00031,,,70300.0,0.0024,0.468,0,85,145.85,1.0073842989372643
0.00047,,,68350.0,0.0024,0.479,0,85,145.85,0.9044600617072334
0.00036,,,70650.0,0.0024,0.469,0,85,145.85,0.9881796366129584
0.00024,,,71900.0,0.0024,0.475,0,92,153.42,1.012280015643332
0.00019,,,69400.0,0.0023,0.455,0,92,152.06,0.9630014467973168
0.00071,,,68850.0,0.0023,0.457,0,68,130.72,0.8374502753977968
0.00074,,,76600.0,0.0023,0.46,0,54,114.04999999999998,1.0477509864094696
0.00046,,,65650.0,0.0024,0.468,0,85,147.674,0.8624470116608204
0.00038,,,74400.0,0.0023,0.456,0,85,147.04,0.9714907508161044
0.00027,,,72450.0,0.0024,0.467,0,85,146.36,1.0543761956818802
0.00065,,,71350.0,0.0023,0.459,0,68,130.38,0.9029567418315694
0.00066,,,73500.0,0.0024,0.468,0,68,129.02,0.9912416679584559
0.00078,,,69450.0,0.0023,0.454,0,54,114.9,0.9187467362924282
0.00061,,,70650.0,0.0023,0.457,0,68,128.0,0.9328007812500001
0.00083,,,66700.0,0.0022,0.453,0,54,118.13,0.7735460932870567
0.00022,,,76950.0,0.0024,0.475,0,85,146.87,1.1421733505821472
0.00079,,,66450.0,0.0023,0.456,0,54,115.57999999999998,0.8681389513756707
0.00067,,,70400.0,0.0023,0.457,0,68,129.36,0.8870748299319726
0.00065,,,70750.0,0.0023,0.457,0,68,130.72,0.8930347307221542
0.0007,,,75200.0,0.0023,0.462,0,68,130.72,0.9204406364749081
0.00025,,,74400.0,0.0024,0.479,0,0,65.44,2.4443765281173597
0.00047,,,69650.0,0.0023,0.455,0,80,141.22,0.9025598357173206
0.00059,,,70500.0,0.0023,0.468,0,60,120.66,0.9991297861760318
0.00041,,,66350.0,0.0024,0.472,0,95,157.66,0.8374762146390966
0.00021,,,74500.0,0.0023,0.457,0,93,155.06,1.0041596801238228
0.00049,,,71100.0,0.0023,0.457,0,80,141.22,0.9112802719161592
0.00044,,,70800.0,0.0023,0.453,0,95,158.34,0.8316786661614247
0.00068,,,78450.0,0.0023,0.465,0,0,68.16,1.8645686619718311
0.00047,,,76050.0,0.0023,0.457,0,80,141.05,0.9866820276497695
0.00053,,,72300.0,0.0024,0.468,0,85,146.36,0.9237564908444927
0.00033,,,71600.0,0.0024,0.478,0,102,162.68,0.9110646668305875
0.00052,,,70700.0,0.0024,0.472,0,85,145.85,0.9113198491600958
0.00051,,,69800.0,0.0024,0.472,0,85,146.87,0.8982229182270033
0.00041,,,74600.0,0.0024,0.471,0,95,158.0,0.9395822784810125
0.00044,,,76850.0,0.0024,0.468,0,95,143.27,1.0513436169470232
0.00013,,,73900.0,0.0023,0.457,0,102,149.14000000000001,1.075251441598498
0.00089,,,69550.0,0.0023,0.455,0,68,122.49284615999998,0.8005814467883862
0.00066,,,74800.0,0.0022,0.453,0,85,131.494,0.87602476158608
0.0013,,,69250.0,0.0022,0.452,0,34,90.03984616000001,0.6921935416154426
0.0008,,,74000.0,0.0023,0.456,0,68,122.57784615999999,0.9055469930113839
0.00077,,,69000.0,0.0023,0.455,0,51,99.22800000000001,1.063913411537066
0.00023,,,70150.0,0.0023,0.459,0,102,149.463,0.9715481423496116
0.00047,,,70650.0,0.0023,0.471,0,0,56.413846160000006,2.2918043849254897
0.00038,,,71300.0,0.0023,0.459,0,102,149.65,0.9147744737721348
0.00109,,,69750.0,0.0023,0.459,0,51,105.20384616,0.8022282747309777
0.00068,,,73300.0,0.0024,0.46,0,85,132.97299999999998,0.9481323276153805
0.00097,,,72350.0,0.0024,0.464,0,51,104.35384616,0.9914392598560258
0.00102,,,71750.0,0.0024,0.471,0,51,104.08184616000001,0.9513186367562023
0.0008,,,64700.0,0.0024,0.459,0,68,115.18284616000001,0.8987449386013677
0.00068,,,76500.0,0.0024,0.466,0,68,116.17699999999999,1.1325821806381642
0.0011,,,73350.0,0.0023,0.463,0,34,88.37384616,0.9959960307786155
0.00082,,,71450.0,0.0023,0.459,0,40,100.1,1.0564035964035965
0.00076,,,63450.0,0.0022,0.456,0,65,126.82,0.7204541870367451
0.00078,,,70750.0,0.0024,0.481,0,68,129.36,0.8860157699443413
0.00065,,,68650.0,0.0024,0.463,0,68,129.19,0.9299287870578218
0.00083,,,71250.0,0.0024,0.473,0,68,129.53,0.8636030263259475
0.00075,,,70400.0,0.0023,0.46,0,62,126.24384615999999,0.8643589633803026
0.0009,,,65800.0,0.0023,0.458,0,58,123.59384616000001,0.7453445528408014
0.00081,,,70300.0,0.0024,0.472,0,54,116.25999999999999,0.9614398761396868
0.00066,,,71100.0,0.0024,0.47,0,68,129.36,0.9563543599257883
0.00077,,,69200.0,0.0024,0.468,0,54,116.25999999999999,0.970204713573026
0.00086,,,72200.0,0.0023,0.46,0,54,115.57999999999998,0.8995327911403357
0.00107,,,71250.0,0.0023,0.457,0,54,119.75384616000001,0.7318136561802767
0.00067,,,72150.0,0.0023,0.462,0,68,128.0,0.91878515625
0.00093,,,64000.0,0.0023,0.465,0,68,131.8578,0.6649587661859973
0.0009,,,69950.0,0.0023,0.465,0,54,118.29999999999998,0.827810650887574
0.00041,,,74050.0,0.0024,0.476,0,102,151.18,0.9747288001058338
0.00056,,,71950.0,0.0023,0.458,0,95,144.46,0.866627440121833
0.0006,,,76450.0,0.0023,0.45,0,85,131.97,0.9848071531408654
0.00068,,,71200.0,0.0023,0.461,0,77,125.65,0.9179785117389573
0.00061,,,72750.0,0.0024,0.473,0,85,134.18,0.9705060366671634
0.00051,,,74500.0,0.0024,0.467,0,85,132.99,1.0587638168283326
0.00058,,,69900.0,0.0022,0.45,0,85,134.18,0.8439260694589358
0.00055,,,74650.0,0.0024,0.475,0,102,151.86,0.9094066903727114
0.00043,,,74100.0,0.0024,0.468,0,95,142.08,1.0274282094594593
0.00057,,,71700.0,0.0024,0.479,0,95,143.10000000000002,0.9169182389937104
0.00058,,,76500.0,0.0024,0.467,0,85,133.16,1.0455842595373985
0.00051,,,75700.0,0.0023,0.459,0,95,142.08,0.9537091779279278
0.00048,,,71000.0,0.0024,0.467,0,95,142.25,0.9583128295254832
0.00038,,,74700.0,0.0024,0.474,0,90,137.96,1.0937518121194547
0.00051,,,72250.0,0.0024,0.462,0,95,142.59,0.9576583210603827
0.00066,,,74300.0,0.0024,0.478,0,85,132.888,0.9728643669857322
0.00076,,,72450.0,0.0023,0.458,0,68,115.24199999999999,0.9681626490342063
0.0009,,,68350.0,0.0023,0.458,0,51,104.91484616000001,0.9120730144718346
0.0009,,,72650.0,0.0024,0.467,0,51,104.79584616000001,1.0398790027766875
0.00076,,,69900.0,0.0024,0.466,0,68,116.53399999999999,0.9837129078208934
0.00082,,,71500.0,0.0024,0.468,0,68,120.86084616000001,0.9347113113079332
0.00052,,,73550.0,0.0022,0.455,0,85,132.61599999999999,0.9317427761356097
0.00106,,,72600.0,0.0024,0.465,0,51,104.40484615999999,0.9317958272828895
0.00067,,,72750.0,0.0023,0.454,0,85,134.554,0.881300444431232
0.0004,,,72950.0,0.0023,0.48,0,85,132.514,1.0459649546463015
0.00038,,,67500.0,0.0022,0.454,0,85,132.667,0.9260026984856822
0.00021,,,68150.0,,,0,102,163.275,
0.00071,,,71100.0,,0.479,0,68,118.013,
0.00087,,,74200.0,,0.472,0,68,120.58884616000002,
0.00075,,,71800.0,,0.484,0,85,134.605,
0.00056,,,73950.0,,0.481,0,75,137.27,
0.00083,,,71600.0,,0.454,0,44,104.62,
0.00097,,,67150.0,,0.477,0,40,107.16384616,
0.00116,,,71500.0,,0.454,0,27,93.83384616,
0.00069,,,68650.0,,0.468,0,60,120.15,
0.00089,,,68400.0,,0.47,0,44,110.15384615999999,
0.00073,,,70900.0,,0.479,0,60,121.0,
0.00111,,,69550.0,,0.468,0,34,99.70384616,
0.00055,,,67400.0,,0.483,0,75,135.91,
0.00093,,,68650.0,,0.472,0,44,111.51384616,
0.00088,,,66650.0,,0.462,0,51,118.06384616000001,
0.00058,,,68800.0,,0.466,0,72,133.20000000000002,
0.00059,,,70350.0,,0.457,0,75,136.93,
0.00051,,,72300.0,,0.463,0,75,135.23000000000002,
0.00026,,,70650.0,,0.474,0,78,138.95999999999998,
0.00128,,,68450.0,,0.452,0,56,123.71384615999999,
0.00067,,,71550.0,,0.473,0,68,129.53,
0.00084,,,67800.0,,0.472,0,68,129.19,
0.00066,,,67400.0,,0.47,0,68,129.53,
0.00088,,,70200.0,,0.482,0,56,120.05000000000001,
0.00049,,,70650.0,,0.464,0,85,148.23,
0.00038,,,69800.0,,0.471,0,85,147.04,
0.00099,,,61450.0,,0.457,0,54,114.56,
0.00074,,,69200.0,,0.475,0,54,114.6747,
0.00066,,,66500.0,,0.481,0,68,129.36,
0.00066,,,70200.0,,0.49,0,85,147.21,
0.00071,,,69100.0,,0.471,0,68,130.49779999999998,
0.00048,,,70250.0,,0.473,0,68,130.844,
0.00048,,,74050.0,,0.463,0,90,138.13,
0.00039,,,73250.0,,0.474,0,98,147.34,
0.00076,,,73500.0,,0.461,0,58,105.37,
0.0006,,,68900.0,,0.461,0,85,134.69,
0.00049,,,76400.0,,0.445,0,93,142.03,
0.00037,,,75250.0,,0.469,0,95,142.25,
0.00053,,,71850.0,,0.47,0,110,157.84,
0.00057,,,74050.0,,0.452,0,75,122.20000000000002,
0.0006,,,70250.0,,0.456,0,80,127.50999999999999,
0.00055,,,70650.0,,0.452,0,85,133.16,
0.00059,,,71600.0,,0.461,0,90,137.45,
0.00076,,,75500.0,,0.482,0,68,115.99000000000001,
0.00035,,,67250.0,,0.461,0,102,149.82000000000002,
0.00034,,,70000.0,,0.469,0,95,143.95000000000002,
0.00052,,,72050.0,,0.491,0,90,139.15,
0.00054,,,72100.0,,0.481,0,85,114.6,
0.00059,,,67250.0,,0.465,0,85,139.59,
0.00075,,,73400.0,,0.45,0,68,122.42,
0.00092,,,72600.0,,0.464,0,68,128.4023077,
0.00054,,,69450.0,,0.479,0,85,138.74,
0.00088,,,71300.0,,0.476,0,51,78.97384616000001,
0.00087,,,72200.0,,0.472,0,58,85.69384616,
0.00068,,,69600.0,,0.47,0,70,125.70000000000002,
0.00069,,,72300.0,,0.468,0,68,123.78,
0.00079,,,71750.0,,0.454,0,68,117.18,
0.00098,,,71700.0,,0.456,0,51,105.37384616000001,
0.00064,,,71900.0,,0.462,0,75,123.9,
0.00106,,,70350.0,,0.463,0,44,97.46384615999999,
0.00076,,,70600.0,,0.479,0,60,121.85,
0.00089,,,71850.0,,0.459,0,51,117.21384615999999,
0.00074,,,69900.0,,0.479,0,54,116.94,
0.00066,,,72650.0,,0.458,0,72,133.37,
0.00071,,,73550.0,,0.457,0,60,118.78999999999999,
0.00126,,,62500.0,,0.461,0,25,93.10384616,
0.00075,,,71450.0,,0.459,0,68,129.19,
0.00078,,,71100.0,,0.464,0,68,128.68,
0.00076,,,70150.0,,0.473,0,68,131.23,
0.00112,,,75400.0,,0.474,0,34,96.38,
0.0007,,,69200.0,,0.468,0,68,130.5009,
0.00081,,,73000.0,,0.463,0,54,117.96000000000001,
0.00067,,,75450.0,,0.453,0,68,130.72,
0.00072,,,71150.0,,0.466,0,68,91.29,
0.00073,,,78600.0,,0.47,0,54,116.43,
0.00065,,,73600.0,,0.465,0,68,130.38,
0.00099,,,72000.0,,0.465,0,54,116.94,
0.00066,,,70600.0,,0.461,0,68,131.23,
0.00028,,,73050.0,,0.478,0,95,157.66,
0.00037,,,70600.0,,0.482,0,93,154.89000000000001,
0.00055,,,69350.0,,0.467,0,95,156.81,
0.0,,,68800.0,,0.458,0,90,154.73,
0.00039,,,75750.0,,0.454,0,85,148.91,
0.00072,,,75900.0,,0.465,0,85,145.17,
0.00073,,,63950.0,,0.474,0,68,131.4,
0.00025,,,76200.0,,0.458,0,90,151.84,
0.0,,,72850.0,,0.489,0,68,131.6805,
0.00075,,,77700.0,,0.46,0,75,137.70350000000002,
0.00086,,,71000.0,,0.46,0,60,121.77349999999998,
0.00074,,,70000.0,,0.483,0,75,137.457,
0.00084,,,70050.0,,0.467,0,75,127.90384616000001,
0.00082,,,70100.0,,0.455,0,68,120.89484616,
0.00097,,,67750.0,,0.46,0,51,105.78184616,
0.00083,,,75200.0,,0.465,0,51,104.04784615999999,
0.00093,,,70250.0,,0.467,0,51,104.43884616000001,
0.00074,,,72450.0,,0.462,0,68,116.46600000000001,
0.00089,,,71800.0,,0.474,0,51,104.60884616,
0.0007,,,71400.0,,0.467,0,85,132.361,
0.00063,,,73550.0,,0.472,0,85,133.126,
0.00072,,,74300.0,,0.466,0,85,132.446,
0.00085,,,70250.0,,0.468,0,68,120.41884616,
0.00047,,,70950.0,,0.465,0,102,147.882,
0.00071,,,67950.0,,0.458,0,68,91.68,
0.00047,,,71600.0,,0.472,0,102,149.02100000000002,
0.00035,,,69750.0,,0.455,0,102,149.905,
0.00091,,,71100.0,,0.456,0,51,104.20084616000001,
0.00023,,,71250.0,,0.456,0,90,150.65,
0.00108,,,71100.0,,0.455,0,34,102.25384616000001,
0.00041,,,71400.0,,0.458,0,85,145.51,
0.00093,,,69600.0,,0.448,0,44,106.53200000000001,
0.00096,,,70400.0,,0.48,0,34,97.78200000000001,
0.00075,,,63450.0,,0.477,0,44,106.87199999999999,
0.00087,,,70500.0,,0.462,0,44,81.888,
0.0009,,,70900.0,,0.479,0,44,106.708,
0.00099,,,70650.0,,0.475,0,36,98.858,
0.00106,,,70600.0,,0.471,0,27,90.048,
0.00067,,,70800.0,,0.477,0,58,119.97800000000001,
0.00071,,,64150.0,,0.473,0,60,122.244,
0.00112,,,71250.0,,0.472,0,34,98.12800000000001,
0.00099,,,72000.0,,0.465,0,54,117.62,
0.0007,,,71600.0,,0.473,0,56,116.47999999999999,
0.00078,,,65500.0,,0.476,0,56,117.33000000000001,
0.00058,,,67650.0,,0.461,0,68,130.38,
0.001,,,72500.0,,0.459,0,54,117.28,
0.00073,,,65000.0,,0.468,0,68,129.53,
0.00072,,,71300.0,,0.475,0,56,117.16,
0.00078,,,67300.0,,0.457,0,68,130.55,
0.00104,,,70950.0,,0.474,0,54,119.75384616000001,
0.00082,,,71100.0,,0.472,0,54,115.24000000000001,
0.00067,,,72550.0,,0.459,0,68,129.02,
0.00071,,,71100.0,,0.464,0,68,128.68,
0.00088,,,68550.0,,0.47,0,54,115.57999999999998,
0.00072,,,72100.0,,0.461,0,68,129.53,
0.00033,,,70950.0,,0.485,0,85,146.8178,
0.00048,,,70000.0,,0.47,0,85,132.021,
0.00068,,,67700.0,,0.46,0,85,132.64999999999998,
0.00078,,,73100.0,,0.456,0,68,120.512,
0.00071,,,75600.0,,0.449,0,51,113.15899999999999,
0.00077,,,69700.0,,0.458,0,51,114.281,
0.00068,,,69200.0,,0.451,0,68,128.289,
0.00083,,,73350.0,,0.459,0,51,113.72,
0.00085,,,73250.0,,0.45,0,51,114.19200000000001,
0.00064,,,63300.0,,0.447,0,51,113.482,
0.00067,,,71600.0,,0.465,0,68,129.844,
0.00063,,,71000.0,,0.459,0,68,130.529,
0.00061,,,71500.0,,0.467,70,68,129.24099999999999,
0.001,,,69650.0,,0.463,0,51,113.189,
0.00088,,,71000.0,,0.471,0,51,113.00800000000001,
0.00096,,,69300.0,,0.466,0,51,112.9,
0.00075,,,71200.0,,0.461,0,68,128.909,
0.00058,,,72050.0,,0.475,0,68,130.567,
0.00028,,,71400.0,,0.465,0,85,147.92399999999998,
0.00066,,,73500.0,,0.456,0,68,91.63000000000001,
0.00026,,,73750.0,,0.464,0,85,107.95,
0.00067,,,73600.0,,0.48,0,68,91.63000000000001,
0.00068,,,70700.0,,0.462,0,68,91.63000000000001,
0.00029,,,72450.0,,0.473,0,90,112.75,
0.00076,,,72250.0,,0.461,0,68,131.23000000000002,
0.00065,,,75400.0,,0.461,0,75,137.1,
0.00026,,,75400.0,,0.464,0,90,152.51999999999998,
0.00041,,,73650.0,,0.472,0,85,147.72,
0.00023,,,73500.0,,0.475,0,95,144.12,
0.00059,,,73650.0,,0.457,0,60,122.037,
0.00034,,,69750.0,,0.482,0,90,152.4605,
0.0003,,,71050.0,,0.484,0,95,159.564,
0.00035,,,74950.0,,0.488,0,95,158.884,
0.0008,,,70550.0,,0.481,0,68,131.6635,
0.00082,,,74300.0,,0.459,0,68,130.21,
0.00071,,,72800.0,,0.463,0,68,130.21,
0.00068,,,72100.0,,0.465,0,68,131.23,
0.0008,,,73050.0,,0.446,0,51,118.23384616,
0.00109,,,74800.0,,0.451,0,34,101.23384616,
0.00073,,,72800.0,,0.457,0,68,130.38,
0.00087,,,74750.0,,0.458,0,60,122.19,
0.00034,,,70400.0,,0.457,0,85,146.3078,
0.0008,,,69000.0,,0.451,0,68,129.1347,
0.00079,,,69600.0,,0.461,0,80,140.6578,
0.00059,,,68900.0,,0.447,0,85,105.91,
0.00085,,,69500.0,,0.442,0,102,123.76,
0.00029,,,73800.0,,0.43,0,119,139.06,
0.00081,,,71200.0,,0.433,0,102,123.93,
0.00065,,,71900.0,,0.43,0,92,113.327,
0.00064,,,73500.0,,0.428,0,96,116.997,
0.00055,,,73600.0,,0.458,0,85,132.82,
0.00054,,,63300.0,,0.466,0,92,140.56,
0.00063,,,76100.0,,0.46,0,85,133.32999999999998,
0.00079,,,74200.0,,0.437,0,85,106.267,
0.00028,,,72100.0,,0.429,0,110,127.207,
0.00032,,,71200.0,,0.435,0,110,154.287,
0.00024,,,73650.0,,0.44,0,110,127.547,
0.00067,,,73200.0,,0.452,0,95,112.3735,
0.00052,,,70050.0,,0.457,0,102,119.357,
0.00026,,,73350.0,,0.458,0,102,149.99,
0.0,,,75300.0,,0.463,0,102,149.82,
0.00037,,,70800.0,,0.458,0,102,149.82,
0.00038,,,73100.0,,0.451,0,102,149.48,
0.0007,,,76350.0,,0.467,0,85,131.851,
0.00095,,,72550.0,,0.452,0,51,104.37084616,
0.00083,,,73950.0,,0.461,0,68,121.38784616,
0.00039,,,73850.0,,0.459,0,102,149.089,
0.00084,,,73000.0,,0.465,0,68,121.01384616,
0.0006,,,73700.0,,0.465,0,85,132.446,
0.00067,,,71300.0,,0.465,0,85,132.888,
0.0008,,,70750.0,,0.464,0,68,121.54084616000002,
0.00064,,,76350.0,,0.47,0,85,132.718,
0.00066,,,75000.0,,0.457,0,85,132.31,
0.00051,,,73950.0,,0.431,0,119,140.658,
0.00075,,,73500.0,,0.47,0,68,116.77199999999999,
0.00085,,,70650.0,,0.462,0,68,120.84384616000001,
0.00043,,,72150.0,,0.474,0,78,138.79,
0.00056,,,70000.0,,0.468,0,72,133.03,
0.00055,,,72450.0,,0.458,0,72,133.37,
0.001,,,79700.0,,0.469,0,51,117.72384616000001,
0.00039,,,72050.0,,0.456,0,80,141.05,
0.00052,,,71500.0,,0.465,0,75,136.25,
0.00027,,,73050.0,,0.465,0,90,152.01,
0.00027,,,77100.0,,0.478,0,93,154.38,
0.00025,,,74050.0,,0.464,0,90,152.18,
0.0005,,,73350.0,,0.468,0,80,141.22,
0.00024,,,71300.0,,0.466,0,90,151.84,
0.00069,,,71500.0,,0.456,0,68,129.19,
0.0002,,,74650.0,,0.471,0,92,154.78,
0.00072,,,72800.0,,0.462,0,60,121.16999999999999,
0.00141,,,72050.0,,0.473,0,0,58.93384616,
0.00081,,,65200.0,,0.46,0,68,119.65384616000001,
0.00052,,,70050.0,,0.464,0,102,150.16,
0.00044,,,72500.0,,0.466,0,90,137.45,
0.00114,,,68800.0,,0.469,0,45,99.10384616,
0.00052,,,75400.0,,0.471,0,90,136.94,
0.00106,,,71200.0,,0.458,0,45,98.59384615999998,
0.0009,,,73050.0,,0.466,0,60,113.16384616,
0.00057,,,75750.0,,0.457,0,80,128.7,
0.00094,,,74000.0,,0.462,0,55,109.55384615999999,
0.00071,,,72900.0,,0.465,0,95,143.78,
0.00053,,,72450.0,,0.463,0,75,123.9,
0.00077,,,75700.0,,0.469,0,68,121.69384616,
0.00094,,,74850.0,,0.473,0,60,114.35384616,
0.00136,,,75150.0,,0.461,0,17,72.05384615999999,
0.00073,,,71300.0,,0.459,0,75,122.71000000000001,
0.00071,,,69900.0,,0.46,0,85,132.055,
0.00067,,,71300.0,,0.458,0,68,116.29599999999999,
0.00119,,,72400.0,,0.473,0,34,88.23784615999999,
0.00063,,,72850.0,,0.47,0,85,132.344,
0.00102,,,69850.0,,0.45,0,51,103.89484616,
0.00088,,,70200.0,,0.456,0,68,115.47999999999999,
0.00061,,,69450.0,,0.456,0,85,133.415,
0.0007,,,71950.0,,0.457,0,68,116.857,
0.00068,,,71600.0,,0.472,0,85,132.208,
0.00068,,,71900.0,,0.469,0,85,131.732,
0.00096,,,69650.0,,0.456,0,68,120.18084616,
0.00074,,,72350.0,,0.463,0,68,115.99000000000001,
0.00068,,,72150.0,,0.469,0,85,132.293,
0.00053,,,72050.0,,0.457,0,102,148.528,
0.00019,,,73250.0,,0.455,0,85,132.15699999999998,
0.00045,,,73100.0,,0.473,0,82,142.97,
0.00037,,,72400.0,,0.455,0,90,150.65,
0.00048,,,73600.0,,0.463,0,85,145.85,
0.00039,,,72800.0,,0.47,0,90,150.65,
0.00047,,,74450.0,,0.476,0,88,148.22,
0.00028,,,73750.0,,0.477,0,92,152.57,
0.00023,,,72300.0,,0.473,0,90,150.65,
0.00052,,,70050.0,,0.47,0,0,24.650000000000002,
0.00056,,,71800.0,,0.468,0,78,139.13,
0.00044,,,72700.0,,0.47,0,90,152.35,
0.00062,,,77000.0,,0.461,0,75,137.1,
0.00027,,,75050.0,,0.478,0,90,150.98999999999998,
0.00065,,,68050.0,,0.453,0,78,139.98,
0.0004,,,73200.0,,0.48,0,90,151.5,
0.00032,,,73500.0,,0.463,0,95,156.3,
0.0,,,73150.0,,0.474,0,68,130.72,
0.00071,,,73800.0,,0.488,0,85,146.7,
0.00022,,,70400.0,,0.466,0,85,147.54999999999998,
0.00083,,,72500.0,,0.463,0,68,131.06,
0.0008,,,72750.0,,0.475,0,68,131.57,
0.00068,,,78050.0,,0.469,0,68,129.7,
0.00047,,,70750.0,,0.466,0,68,130.04,
0.00066,,,71250.0,,0.469,0,68,130.72,
0.00071,,,74700.0,,0.467,0,54,116.69919999999999,
0.00045,,,72500.0,,0.476,0,85,146.45919999999998,
0.00064,,,73300.0,,0.463,0,68,130.4761,
0.00033,,,72000.0,,0.48,0,85,145.773,
0.00065,,,67200.0,,0.468,0,85,146.7961,
0.00027,,,69900.0,,0.459,0,85,146.7899,
0.00059,,,65700.0,,0.458,0,68,130.81300000000002,
0.0005,,,72100.0,,0.462,0,90,137.46699999999998,
0.00065,,,71750.0,,0.467,0,78,127.0435,
0.00069,,,74250.0,,0.472,0,78,127.0435,
0.00052,,,73700.0,,0.482,0,90,137.297,
0.00065,,,68350.0,,0.469,0,75,123.14350000000002,
0.00061,,,70950.0,,0.463,0,95,142.947,
0.0004,,,70350.0,,0.463,0,95,142.77700000000002,
0.00054,,,68700.0,,0.477,0,90,136.957,
0.00045,,,68350.0,,0.473,0,90,139.167,
0.00027,,,71900.0,,0.472,0,102,150.347,
0.0004,,,71850.0,,0.459,0,102,150.347,
0.00048,,,72300.0,,0.468,0,90,137.637,
0.00045,,,69100.0,,0.471,0,90,138.65699999999998,
